"CustomerID","Churn_Reason.y","CLTV","Churn_Prob.y","Predicted_Churn.y","Predicted_HighRiskCustomer","Predicted_LowRiskCustomer","Potential_Revenue_Loss","Revenue_Saved_60pct","ROI_60pct"
"5146-YYFRZ","",6212,0.00135818946616015,"No",0,1,0,0,-100
"5148-HKFIR","",4404,0.0169597000114064,"No",0,1,0,0,-100
"5148-ORICT","",4781,0.0481377390025904,"No",0,1,0,0,-100
"5149-CUZUJ","",2037,0.000631943958665028,"No",0,1,0,0,-100
"5149-QYTTU","",5647,2.00988037841937e-05,"No",0,1,0,0,-100
"5149-TGWDZ","",3471,2.92326979867259e-06,"No",0,1,0,0,-100
"5150-ITWWB","",4496,0.0026765496801714,"No",0,1,0,0,-100
"5150-LJNSR","",4524,0.287445008532163,"No",0,1,0,0,-100
"5151-HQRDG","",3839,9.32391367307103e-06,"No",0,1,0,0,-100
"5153-LXKDT","",4108,5.6746525084024e-06,"No",0,1,0,0,-100
"5153-RTHKF","",3818,0.443948549771907,"No",0,1,0,0,-100
"5154-VEKBL","Competitor offered higher download speeds",3032,0.997247742392384,"Yes",1,0,3032,1819.2,-96.3616
"5155-AZQPB","",5250,0.0467562390557012,"No",0,1,0,0,-100
"5156-UMKOW","",5880,0.0961414515796642,"No",0,1,0,0,-100
"5158-RIVOP","",5359,0.00203095300868964,"No",0,1,0,0,-100
"5159-YFPKQ","Attitude of support person",5270,0.999795829236941,"Yes",1,0,5270,3162,-93.676
"5160-UXJED","",2130,0.019811699979746,"No",0,1,0,0,-100
"5161-UBZXI","",6315,0.000269489581389748,"No",0,1,0,0,-100
"5161-XEUVX","",2615,0.000370828368575613,"No",0,1,0,0,-100
"5167-GBFRE","Don't know",4694,0.874253140344268,"Yes",1,0,4694,2816.4,-94.3672
"5167-ZFFMM","Network reliability",3424,0.989285812910871,"Yes",1,0,3424,2054.4,-95.8912
"5168-MQQCA","",6288,0.00367234714557283,"No",0,1,0,0,-100
"5168-MSWXT","",5505,0.000794767446485925,"No",0,1,0,0,-100
"5170-PTRKA","",4865,0.0641063621093091,"No",0,1,0,0,-100
"5171-EPLKN","",2176,5.19693114636021e-05,"No",0,1,0,0,-100
"5172-MIGPM","",5707,0.00198498647880164,"No",0,1,0,0,-100
"5172-RKOCB","",5758,2.91197838535572e-07,"No",0,1,0,0,-100
"5173-WXOQV","",4369,0.0198528191493965,"No",0,1,0,0,-100
"5173-ZXXXL","",3488,0.00622010746746758,"No",0,1,0,0,-100
"5174-ITUMV","",5666,0.00016481395402006,"No",0,1,0,0,-100
"5174-RNGBH","Network reliability",5515,0.400685540060752,"No",0,1,0,0,-100
"5175-AOBHI","Lack of self-service on Website",5246,0.99907958465904,"Yes",1,0,5246,3147.6,-93.7048
"5175-WLYXL","",2444,0.308443445644895,"No",0,1,0,0,-100
"5176-LDKUH","",3345,0.071991381575981,"No",0,1,0,0,-100
"5176-LMJXE","",5404,6.53739594249948e-05,"No",0,1,0,0,-100
"5176-OLSKT","",5546,0.000406672964000557,"No",0,1,0,0,-100
"5177-RVZNU","",4186,2.58125370097455e-06,"No",0,1,0,0,-100
"5178-LMXOP","Price too high",5795,0.966564485042729,"Yes",1,0,5795,3477,-93.046
"5180-UCIIQ","Moved",2061,0.32390736067732,"No",0,1,0,0,-100
"5181-OABFK","",4173,0.000872180401967152,"No",0,1,0,0,-100
"5183-KLYEM","",4927,0.00106097049477314,"No",0,1,0,0,-100
"5183-SNMJQ","",5787,0.000240301928781255,"No",0,1,0,0,-100
"5186-EJEGL","",3628,0.0872785164211559,"No",0,1,0,0,-100
"5186-PEIZU","",4988,0.00923361344760498,"No",0,1,0,0,-100
"5186-SAMNZ","Price too high",3273,0.987175954030768,"Yes",1,0,3273,1963.8,-96.0724
"5188-HGMLP","",4991,1.65481632467348e-05,"No",0,1,0,0,-100
"5192-EBGOV","Competitor offered higher download speeds",4880,0.960219251467102,"Yes",1,0,4880,2928,-94.144
"5193-QLVZB","",5882,5.03359440981254e-06,"No",0,1,0,0,-100
"5195-KPUNQ","",4766,0.00845118154612602,"No",0,1,0,0,-100
"5196-SGOAK","Attitude of support person",4884,0.9970403765869,"Yes",1,0,4884,2930.4,-94.1392
"5196-WPYOW","",6148,2.72953081416151e-08,"No",0,1,0,0,-100
"5197-LQXXH","",4264,2.61229145607633e-07,"No",0,1,0,0,-100
"5197-PYEPU","",5643,0.00449704786818502,"No",0,1,0,0,-100
"5197-YPYBZ","",2646,1.38154064958296e-05,"No",0,1,0,0,-100
"5198-EFNBM","",5636,6.98972883620412e-06,"No",0,1,0,0,-100
"5198-HQAEN","",2775,6.50727863905304e-05,"No",0,1,0,0,-100
"5199-FPUSP","",3044,0.0145727179027181,"No",0,1,0,0,-100
"5201-CBWYG","",5105,5.56526024652448e-06,"No",0,1,0,0,-100
"5201-FRKKS","",4815,0.00936875095062129,"No",0,1,0,0,-100
"5201-USSQZ","",4038,0.0338147786737748,"No",0,1,0,0,-100
"5202-IVJNU","Network reliability",3106,0.255839149532045,"No",0,1,0,0,-100
"5203-XEHAX","",3445,0.000240368412858138,"No",0,1,0,0,-100
"5204-HMGYF","",4567,0.00300552819077884,"No",0,1,0,0,-100
"5204-QZXPU","Competitor had better devices",2933,0.68719916413502,"Yes",1,0,2933,1759.8,-96.4804
"5206-HPJKM","",3190,2.03232896703579e-05,"No",0,1,0,0,-100
"5206-XZZQI","",6113,0.0359121443579041,"No",0,1,0,0,-100
"5207-PLSTK","",5068,0.00862514984559115,"No",0,1,0,0,-100
"5208-FVQKB","",5514,9.37512040312254e-08,"No",0,1,0,0,-100
"5208-HFSBT","Competitor had better devices",5855,0.983090946642258,"Yes",1,0,5855,3513,-92.974
"5213-TWWJU","",2448,0.075906901610016,"No",0,1,0,0,-100
"5214-CHIWJ","",3159,0.00407359099493131,"No",0,1,0,0,-100
"5214-NLTIT","",6188,5.20667126862918e-07,"No",0,1,0,0,-100
"5215-LNLDJ","",3872,0.00285231202976912,"No",0,1,0,0,-100
"5216-WASFJ","",5603,4.4087656880404e-05,"No",0,1,0,0,-100
"5219-YIPTK","Service dissatisfaction",3185,0.820099370244501,"Yes",1,0,3185,1911,-96.178
"5220-AGAAX","",5440,7.11219939790441e-05,"No",0,1,0,0,-100
"5222-IMUKT","",2716,0.337090408784706,"No",0,1,0,0,-100
"5222-JCXZT","",3022,0.003277914676427,"No",0,1,0,0,-100
"5223-UZAVK","",4986,0.215811969520231,"No",0,1,0,0,-100
"5226-NOZFC","",3178,0.0727655362731463,"No",0,1,0,0,-100
"5227-JSCFE","",5421,3.41356343972995e-07,"No",0,1,0,0,-100
"5228-EXCET","Lack of self-service on Website",5964,0.961485770314467,"Yes",1,0,5964,3578.4,-92.8432
"5229-DTFYB","",5584,0.0154096323188578,"No",0,1,0,0,-100
"5229-PRWKT","Attitude of service provider",4193,0.980458911302138,"Yes",1,0,4193,2515.8,-94.9684
"5231-FIQPA","",3523,1.60145253993897e-06,"No",0,1,0,0,-100
"5232-NXPAY","",3459,0.000331056003768158,"No",0,1,0,0,-100
"5233-AOZUF","",3483,0.749363094691697,"Yes",1,0,3483,2089.8,-95.8204
"5233-GEEAX","Competitor had better devices",5971,0.996185972805119,"Yes",1,0,5971,3582.6,-92.8348
"5236-PERKL","Competitor offered higher download speeds",4738,0.963700908179428,"Yes",1,0,4738,2842.8,-94.3144
"5236-XMZJY","",3048,0.0797974063788692,"No",0,1,0,0,-100
"5240-CAOYT","",4882,0.000206557886984495,"No",0,1,0,0,-100
"5240-IJOQT","Competitor offered higher download speeds",3348,0.99943457263652,"Yes",1,0,3348,2008.8,-95.9824
"5242-UOWHD","",4210,7.49817811359988e-05,"No",0,1,0,0,-100
"5243-SAOTC","",5166,0.0100730336961823,"No",0,1,0,0,-100
"5244-IRFIH","Competitor made better offer",4333,0.999858834631428,"Yes",1,0,4333,2599.8,-94.8004
"5245-VDBUR","",5509,0.000268263838453558,"No",0,1,0,0,-100
"5248-KWLAR","",6483,7.04064070537155e-07,"No",0,1,0,0,-100
"5248-RPYWW","",4606,5.86277980219377e-05,"No",0,1,0,0,-100
"5248-YGIJN","",5974,3.50874019649452e-07,"No",0,1,0,0,-100
"5249-QYHEX","",3021,0.00158546646426798,"No",0,1,0,0,-100
"5256-SKJGO","",4850,1.01430988726719e-05,"No",0,1,0,0,-100
"5260-UMPWX","",5158,5.07051923113566e-05,"No",0,1,0,0,-100
"5261-QSHQM","Product dissatisfaction",4909,0.879716224799096,"Yes",1,0,4909,2945.4,-94.1092
"5266-PFRQK","",4886,0.000215330007525887,"No",0,1,0,0,-100
"5268-DSMNQ","",5428,0.00313502071867207,"No",0,1,0,0,-100
"5269-NRGDP","",2531,0.00056937971115264,"No",0,1,0,0,-100
"5271-DBYSJ","",3355,3.29762178200476e-06,"No",0,1,0,0,-100
"5271-YNWVR","Extra data charges",4610,0.921352616945015,"Yes",1,0,4610,2766,-94.468
"5274-XHAKY","",2196,0.000309723402974873,"No",0,1,0,0,-100
"5275-PMFUT","",4036,0.0204652529322513,"No",0,1,0,0,-100
"5275-SQEIZ","Competitor had better devices",3096,0.952017048829056,"Yes",1,0,3096,1857.6,-96.2848
"5276-KQWHG","Extra data charges",4596,0.956924480630971,"Yes",1,0,4596,2757.6,-94.4848
"5277-ZLOOR","Network reliability",5512,0.998925175295218,"Yes",1,0,5512,3307.2,-93.3856
"5278-PNYOX","",5499,0.000170780953708985,"No",0,1,0,0,-100
"5281-BUZGT","Competitor made better offer",5692,0.998209687564728,"Yes",1,0,5692,3415.2,-93.1696
"5285-MVEHD","",4196,6.32349477145603e-06,"No",0,1,0,0,-100
"5286-YHCVC","",4165,8.58011466767172e-07,"No",0,1,0,0,-100
"5287-QWLKY","Attitude of support person",5725,0.209555672740934,"No",0,1,0,0,-100
"5288-AHOUP","",4333,0.00248494362677608,"No",0,1,0,0,-100
"5293-WXJAK","Competitor offered more data",4553,0.998462376492806,"Yes",1,0,4553,2731.8,-94.5364
"5294-CDGWY","Don't know",5633,0.948577896127099,"Yes",1,0,5633,3379.8,-93.2404
"5294-DMSFH","",4780,1.31670421561664e-06,"No",0,1,0,0,-100
"5294-IMHHT","",4488,0.000255668746908792,"No",0,1,0,0,-100
"5295-PCJOO","Don't know",4455,0.801569779375019,"Yes",1,0,4455,2673,-94.654
"5296-BFCYD","",3392,3.20058627610096e-08,"No",0,1,0,0,-100
"5296-PSYVW","",4169,7.48736657327248e-06,"No",0,1,0,0,-100
"5297-MDOIR","",5294,0.00351909043479558,"No",0,1,0,0,-100
"5298-GSTLM","",4483,0.0230394819251404,"No",0,1,0,0,-100
"5299-RULOA","Price too high",5998,0.998212308686381,"Yes",1,0,5998,3598.8,-92.8024
"5299-SJCZT","Network reliability",4480,0.930566945416208,"Yes",1,0,4480,2688,-94.624
"5301-GAUUY","Competitor had better devices",5974,0.997748835966882,"Yes",1,0,5974,3584.4,-92.8312
"5302-BDJNT","",3715,1.89570658395567e-05,"No",0,1,0,0,-100
"5304-EFJLP","",4406,2.13406606165128e-05,"No",0,1,0,0,-100
"5306-BVTKJ","",3446,7.29261972481025e-06,"No",0,1,0,0,-100
"5307-DZCVC","Extra data charges",2431,0.935322716618936,"Yes",1,0,2431,1458.6,-97.0828
"5307-UVGNB","",4116,0.000135753764704632,"No",0,1,0,0,-100
"5309-TAIKL","",4080,0.000233950070079659,"No",0,1,0,0,-100
"5310-NOOVA","",4006,0.000166667849659147,"No",0,1,0,0,-100
"5311-IHLEI","",2716,0.319594218310248,"No",0,1,0,0,-100
"5312-IRCFR","",5206,0.00339226221856446,"No",0,1,0,0,-100
"5312-TSZVC","",4818,1.01829033744914e-05,"No",0,1,0,0,-100
"5312-UXESG","",5614,0.00193267348070617,"No",0,1,0,0,-100
"5313-FPXWG","",4886,0.0297123797656503,"No",0,1,0,0,-100
"5315-CKEQK","",5195,0.000290457673931181,"No",0,1,0,0,-100
"5317-FLPJF","",4824,0.00249690884054001,"No",0,1,0,0,-100
"5318-IXUZF","Don't know",4149,0.930705040501482,"Yes",1,0,4149,2489.4,-95.0212
"5318-YKDPV","",3716,0.0037634474044306,"No",0,1,0,0,-100
"5320-BRKGK","",4292,0.000165658321793977,"No",0,1,0,0,-100
"5321-NTRKC","",6236,7.04203320622642e-05,"No",0,1,0,0,-100
"5322-TEUJK","",4071,0.0027191807470698,"No",0,1,0,0,-100
"5322-ZSMZY","",5472,6.94127090896156e-07,"No",0,1,0,0,-100
"5324-KTGCG","",4837,0.00168906236425802,"No",0,1,0,0,-100
"5325-UWTWJ","",5722,0.000835308681530201,"No",0,1,0,0,-100
"5327-CNLUQ","",2613,2.62059895654558e-05,"No",0,1,0,0,-100
"5327-XOKKY","",5540,2.14359404624484e-06,"No",0,1,0,0,-100
"5329-KRDTM","",6202,5.98570386394839e-07,"No",0,1,0,0,-100
"5331-RGMTT","",4011,0.00010460559401173,"No",0,1,0,0,-100
"5334-AFQJB","",5751,0.00438211097982135,"No",0,1,0,0,-100
"5334-JLAXU","",5267,0.0255704832650162,"No",0,1,0,0,-100
"5336-UFNZP","",6211,7.75465737884547e-06,"No",0,1,0,0,-100
"5337-IIWKZ","",5569,0.000843936435603306,"No",0,1,0,0,-100
"5338-YHWYT","",5447,0.00203961684734228,"No",0,1,0,0,-100
"5339-PXDVH","",3559,0.417638521785359,"No",0,1,0,0,-100
"5339-TJFEK","",4271,0.00151918280169746,"No",0,1,0,0,-100
"5343-SGUBI","",5597,0.000589322788726748,"No",0,1,0,0,-100
"5345-BMKWB","",4964,4.01326711659188e-06,"No",0,1,0,0,-100
"5346-BZCHP","",6408,5.640121041843e-06,"No",0,1,0,0,-100
"5348-CAGXB","",2325,0.77875702055975,"Yes",1,0,2325,1395,-97.21
"5349-AZPEW","",2071,3.50631958921924e-06,"No",0,1,0,0,-100
"5349-IECLD","Long distance charges",4493,0.993111421049847,"Yes",1,0,4493,2695.8,-94.6084
"5351-QESIO","",4276,0.999981060606932,"Yes",1,0,4276,2565.6,-94.8688
"5353-WILCI","",4468,0.000552066746841151,"No",0,1,0,0,-100
"5356-CSVSQ","",5277,2.23662023730124e-05,"No",0,1,0,0,-100
"5356-KZCKT","",6490,1.87236551244823e-06,"No",0,1,0,0,-100
"5356-RHIPP","Competitor made better offer",5355,0.924309508121191,"Yes",1,0,5355,3213,-93.574
"5357-TZHPP","Competitor offered higher download speeds",5745,0.997623779923842,"Yes",1,0,5745,3447,-93.106
"5360-LJCNJ","",5707,3.89950450396789e-06,"No",0,1,0,0,-100
"5360-XGYAZ","",4934,7.23076308996098e-06,"No",0,1,0,0,-100
"5364-EVNIB","Service dissatisfaction",5067,0.685764731359777,"Yes",1,0,5067,3040.2,-93.9196
"5364-XYIRR","Extra data charges",4747,0.999811719312293,"Yes",1,0,4747,2848.2,-94.3036
"5365-LLFYV","",2245,0.0417752782473383,"No",0,1,0,0,-100
"5366-IJEQJ","Don't know",4115,0.978622334183163,"Yes",1,0,4115,2469,-95.062
"5366-OBVMR","",3740,0.0289248174761988,"No",0,1,0,0,-100
"5370-IIVVL","",4812,1.70929624102815e-06,"No",0,1,0,0,-100
"5371-VYLSX","",4977,0.0483212077946891,"No",0,1,0,0,-100
"5372-FBKBN","",2143,2.84861725514942e-06,"No",0,1,0,0,-100
"5373-SFODM","Product dissatisfaction",3041,0.987203972376465,"Yes",1,0,3041,1824.6,-96.3508
"5375-XLDOF","",6082,3.15467151626752e-05,"No",0,1,0,0,-100
"5376-DEQCP","Competitor offered more data",4063,0.98446760374989,"Yes",1,0,4063,2437.8,-95.1244
"5376-PCKNB","",4750,9.0720743459587e-07,"No",0,1,0,0,-100
"5377-NDTOU","",4644,1.12814810680913e-05,"No",0,1,0,0,-100
"5378-IKEEG","Price too high",3351,0.837667610730987,"Yes",1,0,3351,2010.6,-95.9788
"5380-AFSSK","Don't know",5435,0.998671627097315,"Yes",1,0,5435,3261,-93.478
"5380-WJKOV","Competitor offered higher download speeds",2941,0.446603149480382,"No",0,1,0,0,-100
"5380-XPJNZ","",4539,8.65734304413722e-07,"No",0,1,0,0,-100
"5382-SOYZL","",3729,0.101951653427935,"No",0,1,0,0,-100
"5382-TEMLV","",5274,0.0208912097096123,"No",0,1,0,0,-100
"5383-MMTWC","Limited range of services",4819,0.999018976557106,"Yes",1,0,4819,2891.4,-94.2172
"5384-ZTTWP","",4167,2.71479859189515e-06,"No",0,1,0,0,-100
"5385-SUIRI","Competitor offered higher download speeds",5648,0.570501332230791,"Yes",1,0,5648,3388.8,-93.2224
"5386-THSLQ","",6238,5.57498077034526e-06,"No",0,1,0,0,-100
"5387-ASZNZ","",4657,0.171860152396886,"No",0,1,0,0,-100
"5389-FFVKB","Service dissatisfaction",5365,0.989880604211608,"Yes",1,0,5365,3219,-93.562
"5392-AKEMH","",5624,0.0124809490749506,"No",0,1,0,0,-100
"5393-HJZSM","",5324,0.0290552112104545,"No",0,1,0,0,-100
"5393-RXQSZ","Attitude of support person",2199,0.998793767351489,"Yes",1,0,2199,1319.4,-97.3612
"5394-MEITZ","",5667,0.000254687041716451,"No",0,1,0,0,-100
"5394-SVGJV","Competitor made better offer",3066,0.97503941895545,"Yes",1,0,3066,1839.6,-96.3208
"5396-IZEPB","",4194,0.00856659130672949,"No",0,1,0,0,-100
"5397-NSKQG","",5281,0.000584277549515701,"No",0,1,0,0,-100
"5397-TUPSH","",4871,6.63930774521654e-06,"No",0,1,0,0,-100
"5399-ZIMKF","",3319,0.000198971998195988,"No",0,1,0,0,-100
"5402-HTOTQ","",3771,4.38656816831232e-06,"No",0,1,0,0,-100
"5404-GGUKR","",2893,1.5038887123441e-05,"No",0,1,0,0,-100
"5405-ZMYXQ","",2142,0.0287763008787022,"No",0,1,0,0,-100
"5406-KGRMX","",4555,0.00379325597213357,"No",0,1,0,0,-100
"5414-OFQCB","",5076,1.31185101680589e-06,"No",0,1,0,0,-100
"5419-CONWX","Competitor offered more data",2268,0.998615860516238,"Yes",1,0,2268,1360.8,-97.2784
"5419-JKZNQ","",2009,0.00107918001042073,"No",0,1,0,0,-100
"5419-JPRRN","Extra data charges",4390,0.950934022364415,"Yes",1,0,4390,2634,-94.732
"5419-KLXBN","Competitor offered higher download speeds",5853,0.99890888901392,"Yes",1,0,5853,3511.8,-92.9764
"5423-BHIXO","",4454,0.000272959479135101,"No",0,1,0,0,-100
"5424-RLQLC","",2385,1.45915037484434e-06,"No",0,1,0,0,-100
"5429-LWCMV","",4041,0.471204751703782,"No",0,1,0,0,-100
"5433-KYGHE","",5494,3.5358929847366e-05,"No",0,1,0,0,-100
"5438-QMDDL","",3652,4.93992728183529e-06,"No",0,1,0,0,-100
"5439-WIKXB","",4914,0.000658563423272969,"No",0,1,0,0,-100
"5440-FLBQG","Attitude of service provider",4708,0.576710488218677,"Yes",1,0,4708,2824.8,-94.3504
"5440-VHLUL","",6247,0.000726557150798477,"No",0,1,0,0,-100
"5442-BHQNG","",3430,0.373306441583971,"No",0,1,0,0,-100
"5442-BXVND","",5531,0.00263027311769943,"No",0,1,0,0,-100
"5442-PPTJY","",5104,7.17244059527154e-08,"No",0,1,0,0,-100
"5442-UTCVD","Attitude of service provider",2704,0.998771481812155,"Yes",1,0,2704,1622.4,-96.7552
"5442-XSDCW","Extra data charges",3469,0.900720467401261,"Yes",1,0,3469,2081.4,-95.8372
"5443-SCMKX","",6166,0.197931045907567,"No",0,1,0,0,-100
"5445-GLVOT","",4667,2.74151324796903e-05,"No",0,1,0,0,-100
"5445-PZWGX","Price too high",5090,0.958407301088613,"Yes",1,0,5090,3054,-93.892
"5445-UTODQ","Don't know",3238,0.998641732590344,"Yes",1,0,3238,1942.8,-96.1144
"5446-DKWYW","",6238,4.30745680979301e-06,"No",0,1,0,0,-100
"5447-VYTKW","",2191,0.0410847664082281,"No",0,1,0,0,-100
"5447-WZAFP","",5377,0.0615081759567411,"No",0,1,0,0,-100
"5448-VWNAM","",4198,0.0277818601015891,"No",0,1,0,0,-100
"5449-FIBXJ","Lack of affordable download/upload speed",2349,0.569439746973932,"Yes",1,0,2349,1409.4,-97.1812
"5451-MHQOF","",5623,0.0524873406797195,"No",0,1,0,0,-100
"5451-YHYPW","",6205,0.000444649874271854,"No",0,1,0,0,-100
"5453-AXEPF","",3591,0.295354034880073,"No",0,1,0,0,-100
"5453-YBTWV","",4226,0.00041606353543148,"No",0,1,0,0,-100
"5456-ITGIC","",5295,0.0101206652169571,"No",0,1,0,0,-100
"5457-COLHT","",4618,1.82456802055169e-06,"No",0,1,0,0,-100
"5458-CQJTA","Product dissatisfaction",5207,0.885887268126569,"Yes",1,0,5207,3124.2,-93.7516
"5461-QKNTN","",2040,0.0720023996443667,"No",0,1,0,0,-100
"5465-BUBFA","",4180,9.75257126283138e-07,"No",0,1,0,0,-100
"5468-BPMMO","",5092,0.00270143810372512,"No",0,1,0,0,-100
"5469-CTCWN","Competitor offered higher download speeds",4334,0.998047525685324,"Yes",1,0,4334,2600.4,-94.7992
"5469-NUJUR","",2831,0.000125944124147561,"No",0,1,0,0,-100
"5472-CVMDX","",5278,2.52609465125027e-05,"No",0,1,0,0,-100
"5473-KHBPS","",4415,2.26601559440999e-06,"No",0,1,0,0,-100
"5474-LAMUQ","",5689,0.0197104556631313,"No",0,1,0,0,-100
"5478-JJVZK","",3009,4.7875109285235e-05,"No",0,1,0,0,-100
"5480-HPRRX","Attitude of support person",3542,0.732186746881081,"Yes",1,0,3542,2125.2,-95.7496
"5480-TBGPH","Competitor offered more data",4811,0.473050285032745,"No",0,1,0,0,-100
"5480-XTFFL","",5225,7.58435140823356e-08,"No",0,1,0,0,-100
"5481-NTDOH","",4126,6.0834891966483e-06,"No",0,1,0,0,-100
"5482-NUPNA","Competitor had better devices",5730,0.92482633160631,"Yes",1,0,5730,3438,-93.124
"5482-PLVPE","Competitor had better devices",3278,0.936584506694279,"Yes",1,0,3278,1966.8,-96.0664
"5482-VXSXJ","",4093,7.0431574806953e-06,"No",0,1,0,0,-100
"5485-ITNPC","",5137,5.27151279088563e-07,"No",0,1,0,0,-100
"5485-WUYWF","Long distance charges",4522,0.99651631003739,"Yes",1,0,4522,2713.2,-94.5736
"5493-SDRDQ","Competitor made better offer",4235,0.501422670430724,"Yes",1,0,4235,2541,-94.918
"5494-HECPR","Moved",2502,0.946448540013656,"Yes",1,0,2502,1501.2,-96.9976
"5494-WOZRZ","",5770,0.0155285044669505,"No",0,1,0,0,-100
"5495-GPSRW","",2120,0.000187480557915555,"No",0,1,0,0,-100
"5498-IBWPI","",5232,0.000562125695434964,"No",0,1,0,0,-100
"5498-TXHLF","Extra data charges",3358,0.999329548509324,"Yes",1,0,3358,2014.8,-95.9704
"5499-ECUTN","",3404,0.0789116469928061,"No",0,1,0,0,-100
"5501-TVMGM","",3255,0.0038909727754932,"No",0,1,0,0,-100
"5502-RLUYV","Competitor made better offer",4283,0.986721481835008,"Yes",1,0,4283,2569.8,-94.8604
"5504-WSIUR","",5327,8.53965355491732e-06,"No",0,1,0,0,-100
"5505-OVWQW","",4650,0.000133379142741426,"No",0,1,0,0,-100
"5510-BOIUJ","Attitude of service provider",5437,0.448192771450403,"No",0,1,0,0,-100
"5512-IDZEI","",2026,2.1209657165357e-05,"No",0,1,0,0,-100
"5514-YQENT","",5038,2.42975825204272e-06,"No",0,1,0,0,-100
"5515-AKOAJ","Service dissatisfaction",5763,0.573284683652651,"Yes",1,0,5763,3457.8,-93.0844
"5515-IDEJJ","Competitor offered more data",5441,0.0507823272652372,"No",0,1,0,0,-100
"5515-RUGKN","",5317,0.00729257776496135,"No",0,1,0,0,-100
"5519-NPHVG","Price too high",3975,0.933659535232307,"Yes",1,0,3975,2385,-95.23
"5519-TEEUH","",5759,0.000103696341694014,"No",0,1,0,0,-100
"5519-YLDGW","Limited range of services",3769,0.997327833073447,"Yes",1,0,3769,2261.4,-95.4772
"5520-FVEWJ","Lack of self-service on Website",4154,0.987366169557996,"Yes",1,0,4154,2492.4,-95.0152
"5522-JBWMO","",4020,6.88529178395659e-06,"No",0,1,0,0,-100
"5522-NYKPB","",3153,0.355095393661178,"No",0,1,0,0,-100
"5524-KHNJP","",5344,4.16577610000684e-06,"No",0,1,0,0,-100
"5527-ACHSO","",5541,0.375646643240429,"No",0,1,0,0,-100
"5529-GIBVH","",2618,0.00527059207568352,"No",0,1,0,0,-100
"5533-NHFRF","",3410,0.816080364893982,"Yes",1,0,3410,2046,-95.908
"5533-RJFTJ","",5214,0.000212974121580307,"No",0,1,0,0,-100
"5536-RTPWK","Competitor offered higher download speeds",5157,0.999829916677216,"Yes",1,0,5157,3094.2,-93.8116
"5536-SLHPM","Attitude of support person",4398,0.798665621544754,"Yes",1,0,4398,2638.8,-94.7224
"5537-UXXVS","",4137,0.0059213957712123,"No",0,1,0,0,-100
"5539-HIVAK","",3136,0.155266543683609,"No",0,1,0,0,-100
"5539-TMZLF","Product dissatisfaction",5057,0.960321573007502,"Yes",1,0,5057,3034.2,-93.9316
"5542-DHSXL","",3475,6.35073056811232e-05,"No",0,1,0,0,-100
"5542-NKVRU","",2574,0.000135066930064762,"No",0,1,0,0,-100
"5542-TBBWB","",3358,0.000106520857543475,"No",0,1,0,0,-100
"5543-QDCRY","",5344,0.0200828507793235,"No",0,1,0,0,-100
"5546-BYZSM","",2839,0.153721272232909,"No",0,1,0,0,-100
"5546-QUERU","",5221,0.0198912752345719,"No",0,1,0,0,-100
"5549-ZGHFB","",6019,1.68788505651381e-05,"No",0,1,0,0,-100
"5550-VFRLC","Limited range of services",5056,0.771742833134958,"Yes",1,0,5056,3033.6,-93.9328
"5552-ZNFSJ","Don't know",4568,0.86863052980193,"Yes",1,0,4568,2740.8,-94.5184
"5553-AOINX","",4892,9.4803395178757e-05,"No",0,1,0,0,-100
"5555-RNPGT","",5212,9.33475939221223e-06,"No",0,1,0,0,-100
"5561-NWEVX","Price too high",4225,0.512898513710409,"Yes",1,0,4225,2535,-94.93
"5562-BETPV","",2539,0.00186891105680614,"No",0,1,0,0,-100
"5562-YJQGT","",3746,4.31126999837693e-05,"No",0,1,0,0,-100
"5564-NEMQO","Network reliability",4902,0.900356921314281,"Yes",1,0,4902,2941.2,-94.1176
"5565-FILXA","Don't know",5913,0.999814917297011,"Yes",1,0,5913,3547.8,-92.9044
"5566-SOEZD","",5856,2.14341533900357e-06,"No",0,1,0,0,-100
"5567-GZKQY","",4335,1.31333841171662e-08,"No",0,1,0,0,-100
"5567-WSELE","Competitor had better devices",3019,0.998018185741827,"Yes",1,0,3019,1811.4,-96.3772
"5568-DMXZS","",5227,0.999995413922945,"Yes",1,0,5227,3136.2,-93.7276
"5569-IDSEY","",4420,2.83370129126676e-06,"No",0,1,0,0,-100
"5569-KGJHX","Service dissatisfaction",2445,0.999518575235861,"Yes",1,0,2445,1467,-97.066
"5569-OUICF","Competitor offered more data",4994,0.508415870836309,"Yes",1,0,4994,2996.4,-94.0072
"5570-PTWEH","Attitude of support person",2270,0.846283888835953,"Yes",1,0,2270,1362,-97.276
"5572-ZDXHY","Network reliability",5313,0.969326340655544,"Yes",1,0,5313,3187.8,-93.6244
"5574-NXZIU","",4273,9.18854334274195e-07,"No",0,1,0,0,-100
"5575-GNVDE","",3441,0.00492798001083965,"No",0,1,0,0,-100
"5575-TPIZQ","",5593,0.000768728581200239,"No",0,1,0,0,-100
"5577-OTWWW","Moved",2428,0.217351152457402,"No",0,1,0,0,-100
"5578-NKCXI","",4098,1.01459420808743e-07,"No",0,1,0,0,-100
"5583-EJXRD","",4896,0.000582304593103848,"No",0,1,0,0,-100
"5583-SXDAG","Don't know",4094,0.999884010085394,"Yes",1,0,4094,2456.4,-95.0872
"5590-BYNII","Don't know",4152,0.999776792571298,"Yes",1,0,4152,2491.2,-95.0176
